dispute_id,payment_id,reason_code,amount,respond_by,has_avs_match,has_cvv_match,has_delivery_confirmation,has_device_fingerprint_match,has_duplicate_transaction_proof,has_item_description_match,has_product_photos,has_refund_already_issued,has_return_communication,has_signature_confirmation,has_tracking_number,would_win
D020326,pay_13577004,duplicate_charge,987.46,2026-03-13,False,False,False,,True,True,True,,,False,False,True
D016078,pay_79215445,duplicate_charge,723.89,2026-05-09,True,True,False,False,False,True,True,False,,False,,True
D009687,pay_50239051,item_not_as_described,1148.85,2026-08-10,True,False,True,True,True,True,False,True,,False,,False
D028452,pay_90215667,item_not_as_described,6367.21,2026-07-12,False,False,False,True,True,True,False,False,True,,True,False
D022559,pay_55982166,duplicate_charge,5007.56,2026-02-07,False,False,True,True,True,False,True,True,,False,True,True
D007775,pay_76132736,item_not_received,5183.74,2026-06-09,,True,False,,,False,True,True,,False,True,False
D006574,pay_76120713,unauthorized_transaction,4149.74,2026-02-25,,True,False,False,True,False,False,False,False,False,False,False
D005680,pay_14646124,item_not_as_described,4834.99,2026-10-24,,True,True,,,True,,False,True,False,True,True
D015739,pay_52474718,duplicate_charge,1739.4,2026-05-11,True,True,True,False,True,True,True,,False,True,False,False
D000443,pay_90744621,duplicate_charge,6658.16,2026-09-24,False,False,False,False,True,False,True,True,True,False,True,True
D014195,pay_07955017,unauthorized_transaction,2406.9,2026-03-20,True,,True,,,False,True,,False,True,True,False
D018777,pay_10795920,unauthorized_transaction,1899.53,2026-04-29,True,True,False,True,True,False,True,True,False,,True,False
D010342,pay_91093396,unauthorized_transaction,3873.14,2026-10-17,False,False,True,True,True,True,True,False,False,False,False,True
D016298,pay_76888232,duplicate_charge,7644.46,2026-10-05,False,True,True,False,True,,False,False,True,False,True,True
D011186,pay_13344498,unauthorized_transaction,7422.23,2026-06-08,True,False,True,False,False,False,True,,True,True,False,True
D003939,pay_26003792,item_not_as_described,4650.75,2026-08-31,True,,False,True,,False,False,True,True,False,,True
D007320,pay_67241240,unauthorized_transaction,4350.46,2026-02-25,False,True,,False,True,True,True,True,True,,True,False
D025661,pay_63005039,item_not_as_described,5362.19,2026-01-12,False,False,True,False,False,True,True,True,False,True,True,True
D007747,pay_57230619,item_not_received,3913.35,2026-02-05,False,True,,False,True,False,False,False,False,,,False
D006339,pay_87144866,unauthorized_transaction,3293.1,2026-01-16,,False,False,False,True,False,True,True,False,True,True,False
D020160,pay_00392426,duplicate_charge,2952.13,2026-02-18,True,False,True,False,,False,True,True,False,False,False,True
D004101,pay_62322884,duplicate_charge,5007.67,2026-10-22,True,True,True,False,False,False,True,True,False,True,True,True
D011898,pay_03732739,item_not_as_described,1089.56,2026-06-30,True,True,True,True,,True,True,True,,,True,False
D004366,pay_12948726,item_not_received,5461.03,2026-08-11,True,False,True,False,True,True,False,False,False,True,,True
D017630,pay_85346929,unauthorized_transaction,7234.11,2026-10-08,,True,,False,True,True,False,,False,False,True,True
D021399,pay_69041306,item_not_as_described,897.18,2026-02-02,True,,False,,,False,True,True,True,False,False,True
D017357,pay_01752879,item_not_as_described,6917.88,2026-05-28,True,False,True,True,True,False,True,False,True,False,False,False
D022974,pay_13450800,item_not_received,5089.04,2026-03-06,False,True,False,True,False,False,True,False,False,True,False,True
D000624,pay_68405004,duplicate_charge,907.27,2026-06-29,,,True,False,,True,True,False,False,True,True,True
D003400,pay_66223009,item_not_received,7061.28,2026-02-12,False,False,True,True,,False,True,True,True,,True,True
D001146,pay_28064640,item_not_as_described,3893.07,2026-01-17,True,False,False,False,True,False,False,False,,True,True,False
D009435,pay_35344913,unauthorized_transaction,516.1,2026-05-28,,False,True,True,True,,,,True,False,False,False
D018393,pay_49617519,duplicate_charge,3601.11,2026-10-13,True,,,True,False,True,True,True,False,,True,False
D026119,pay_59916474,item_not_as_described,1997.7,2026-06-07,,True,True,False,True,True,True,True,True,True,False,True
D006249,pay_37008430,item_not_received,6942.19,2026-05-08,True,True,False,False,True,False,True,False,False,,True,True
D012358,pay_42306007,duplicate_charge,6921.07,2026-06-08,True,True,False,,False,False,False,True,,False,True,True
D026196,pay_46295593,unauthorized_transaction,1682.98,2026-03-22,False,False,True,True,False,True,True,False,False,False,False,False
D009407,pay_84576042,unauthorized_transaction,1247.12,2026-08-20,True,,False,True,True,True,,False,True,True,True,True
D006139,pay_64545988,unauthorized_transaction,2197.88,2026-07-29,,,True,True,True,True,True,False,True,False,False,True
D023747,pay_71540795,unauthorized_transaction,6074.19,2026-08-17,False,True,False,True,False,,True,True,True,False,True,True
D011264,pay_95074827,duplicate_charge,4004.72,2026-09-07,True,False,True,False,True,True,True,False,True,True,True,False
D024285,pay_01330724,item_not_received,1541.82,2026-04-08,True,,True,False,False,False,True,False,False,True,True,True
D027190,pay_51652048,duplicate_charge,4272.64,2026-05-14,True,,True,False,True,True,,True,False,True,True,True
D001183,pay_92281954,duplicate_charge,5849.39,2026-01-14,True,True,False,True,True,True,False,False,True,False,False,True
D020591,pay_76898280,item_not_received,460.15,2026-05-27,True,,False,,True,False,True,,False,False,False,False
D029831,pay_02438191,duplicate_charge,4805.28,2026-02-10,False,True,True,,True,True,True,False,,False,False,False
D016995,pay_27148176,item_not_as_described,5910.17,2026-05-03,True,,True,False,False,,False,False,True,True,True,False
D026416,pay_91271395,duplicate_charge,6309.12,2026-09-09,True,True,False,False,True,False,True,False,False,True,,True
D012169,pay_26001353,item_not_received,2578.8,2026-08-06,False,True,True,,False,False,False,False,True,True,False,False
D019788,pay_52147684,item_not_received,3511.74,2026-03-18,False,False,True,False,False,True,True,False,True,True,True,True
D015922,pay_63889837,item_not_received,7946.64,2026-03-06,True,True,False,True,True,False,,,False,True,False,True
D011193,pay_28799579,duplicate_charge,2605.28,2026-08-17,True,,True,False,False,True,True,True,True,True,False,False
D027296,pay_60554233,item_not_as_described,7614.76,2026-03-04,True,False,,True,,False,,True,True,,True,True
D014297,pay_60110630,item_not_as_described,5265.85,2026-02-28,False,False,True,True,True,False,True,False,False,False,True,True
D028636,pay_21480477,item_not_as_described,7666.78,2026-02-25,False,True,True,False,True,True,,True,True,True,True,False
D018021,pay_74326869,item_not_as_described,6284.59,2026-01-20,True,,False,True,True,,False,True,False,True,True,False
D003436,pay_30932402,item_not_as_described,3629.3,2026-03-27,False,True,False,False,True,True,False,,True,False,True,True
D004597,pay_68724242,unauthorized_transaction,4247.59,2026-03-18,False,True,False,True,True,True,False,True,False,,,False
D025171,pay_09102352,duplicate_charge,3700.87,2026-09-22,True,True,,False,True,False,True,False,False,True,False,False
D008609,pay_02412512,duplicate_charge,7304.43,2026-10-09,False,True,,False,False,True,True,False,True,True,True,False
D014933,pay_53601952,item_not_as_described,6060.7,2026-04-16,True,True,False,True,True,False,False,False,True,True,False,False
D017659,pay_95205621,item_not_as_described,5826.43,2026-01-22,False,False,True,True,False,,True,False,,False,False,False
D021828,pay_24908236,unauthorized_transaction,384.69,2026-07-09,True,True,False,,True,False,False,True,False,False,False,True
D006951,pay_28794195,duplicate_charge,487.24,2026-03-26,False,True,False,True,,True,True,True,True,,False,True
D028058,pay_66508991,duplicate_charge,6480.64,2026-09-30,True,True,False,False,True,False,True,True,True,True,False,True
D013171,pay_22773155,item_not_as_described,7742.84,2026-01-23,False,True,True,True,False,False,True,False,True,,True,True
D027234,pay_33275980,duplicate_charge,2149.66,2026-04-20,False,False,False,True,False,,True,,False,False,True,False
D008205,pay_36279816,item_not_as_described,5832.02,2026-07-03,True,True,False,False,False,True,True,True,True,False,False,False
D025989,pay_44202320,unauthorized_transaction,1027.93,2026-07-17,True,True,True,True,,False,False,True,True,,False,False
D021224,pay_80622553,duplicate_charge,4663.81,2026-08-20,,False,False,,,,True,True,False,False,False,True
D009880,pay_91721802,duplicate_charge,4370.99,2026-08-03,True,False,True,True,False,False,True,,True,False,True,False
D029920,pay_99670948,item_not_received,7806.67,2026-07-23,False,,False,,True,True,True,True,True,False,,False
D027904,pay_50937011,item_not_received,7298.19,2026-08-26,True,False,False,False,True,True,False,True,True,False,True,True
D003607,pay_23844872,item_not_as_described,2703.36,2026-03-22,True,False,False,False,True,True,False,False,False,True,False,False
D014681,pay_48043411,unauthorized_transaction,2709.42,2026-05-11,,False,True,False,False,False,True,True,,True,True,True
D000178,pay_07634560,unauthorized_transaction,482.49,2026-02-18,False,True,True,False,True,False,False,,,True,True,False
D023012,pay_08990342,duplicate_charge,4836.91,2026-01-17,True,True,,,False,True,False,False,True,True,True,False
D000052,pay_20695604,item_not_received,1598.5,2026-10-26,True,False,True,,True,True,False,False,False,,True,True
D024314,pay_62229002,duplicate_charge,4782.31,2026-07-14,True,True,False,,True,True,,False,False,False,True,True
D029197,pay_21514265,unauthorized_transaction,2929.97,2026-09-17,True,,True,True,False,False,False,False,False,True,True,True
D009153,pay_18143944,item_not_as_described,7144.67,2026-08-29,False,False,False,False,True,True,False,,False,True,True,False
D028761,pay_91840494,item_not_received,7168.84,2026-05-08,True,True,False,True,True,True,True,True,,,False,False
D010822,pay_91287186,unauthorized_transaction,3328.16,2026-08-26,,True,False,False,False,False,,True,True,True,True,True
D027871,pay_02385600,unauthorized_transaction,2921.05,2026-04-02,False,True,False,False,True,False,False,True,False,False,False,True
D009709,pay_68580733,unauthorized_transaction,6191.53,2026-04-17,False,True,False,,,True,True,True,False,True,False,True
D019059,pay_24624992,item_not_as_described,5634.23,2026-02-11,True,False,False,True,,,True,True,True,True,,False
D028461,pay_29744744,duplicate_charge,543.97,2026-08-03,,True,True,False,False,True,True,False,True,False,False,True
D022041,pay_56767247,duplicate_charge,6720.8,2026-06-11,True,False,True,True,False,True,,False,,False,,False
D011854,pay_12415709,duplicate_charge,7593.52,2026-08-08,False,,True,False,True,True,False,False,,False,,True
D006638,pay_79602409,item_not_received,353.42,2026-04-02,False,,False,True,False,,False,False,True,True,False,True
D015604,pay_89552077,unauthorized_transaction,7689.04,2026-08-31,True,,False,False,True,True,False,False,True,False,False,True
D027419,pay_22463281,unauthorized_transaction,6552.24,2026-05-04,True,,False,False,False,False,False,,True,True,False,False
D004204,pay_25806652,unauthorized_transaction,3394.1,2026-10-19,True,True,True,True,False,True,False,,True,,True,True
D008998,pay_29184041,item_not_received,2419.04,2026-04-06,,True,True,False,False,False,True,False,False,False,True,True
D000580,pay_84841711,item_not_as_described,7713.14,2026-10-15,True,False,,True,True,,False,,,False,False,False
D015927,pay_70191917,item_not_as_described,7972.73,2026-09-23,True,,False,False,True,False,True,False,True,,False,True
D027823,pay_32150948,duplicate_charge,7444.6,2026-01-11,False,False,True,False,False,True,False,False,True,False,,False
D009384,pay_11417260,item_not_received,4689.84,2026-01-11,False,True,True,False,True,,True,,True,True,True,True
D025942,pay_21658325,item_not_received,6448.92,2026-06-20,,False,False,False,False,True,True,True,False,,,False
D020074,pay_77981919,item_not_as_described,5043.26,2026-03-01,False,False,True,True,True,False,False,,False,True,False,False
D007850,pay_91638972,duplicate_charge,6175.3,2026-04-02,True,True,,False,True,,True,True,False,True,,True
D022374,pay_52907923,unauthorized_transaction,5371.8,2026-09-11,True,True,,,True,True,False,,False,False,False,False
D005700,pay_03028408,duplicate_charge,1882.63,2026-07-27,False,False,True,True,False,,True,True,False,False,True,True
D011026,pay_30460929,unauthorized_transaction,1971.25,2026-07-18,False,True,True,,True,False,True,False,False,True,False,True
D010907,pay_30806082,item_not_received,2937.31,2026-01-29,False,True,True,True,True,True,True,False,False,False,False,False
D013820,pay_26875289,duplicate_charge,7103.11,2026-03-01,False,True,False,True,True,,True,True,False,True,False,True
D016981,pay_68928132,item_not_received,6161.58,2026-07-17,True,True,True,True,False,True,False,True,True,False,,False
D026777,pay_81523237,duplicate_charge,1029.2,2026-04-20,False,False,False,True,True,True,False,False,True,True,True,False
D004987,pay_32634592,item_not_as_described,1498.76,2026-09-19,True,,True,False,True,False,,True,False,True,True,False
D022681,pay_57370059,item_not_as_described,5997.59,2026-04-12,True,False,True,True,,False,False,False,False,,,True
D027426,pay_08927377,unauthorized_transaction,6789.04,2026-04-17,False,True,False,True,True,,False,False,False,False,True,True
D003559,pay_54850089,item_not_as_described,5962.49,2026-04-04,,True,False,True,False,True,,,True,,False,True
D011217,pay_03749086,duplicate_charge,1029.9,2026-10-04,True,False,True,False,,False,True,True,,True,,True
D020333,pay_77124997,item_not_as_described,2928.19,2026-04-28,True,False,False,True,True,,True,True,False,True,False,False
D005510,pay_26762513,item_not_as_described,5429.93,2026-03-01,True,False,True,True,True,False,False,,True,True,False,False
D002794,pay_52254293,unauthorized_transaction,5238.45,2026-04-10,False,True,False,True,False,,False,,True,,False,False
